date,ensemble_ret,cum_log_ret,cum_ret
2007-08-31,-0.009684955173475694,11.356660858858737,85532.28341294393
2007-09-30,0.005899662358882568,11.362543186356117,86036.9009055269
2007-10-31,-0.008899732724168257,11.353603614462553,85271.18658331924
2007-11-30,-0.05212330724329334,11.300072758343736,80826.51820272945
2007-12-31,-0.047794231342945075,11.25109863434464,76963.4290988721
2008-01-31,0.03668927623934156,11.28713088150702,79787.19829868384
2008-02-29,0.06165570485040892,11.346960556708076,84706.5959035334
2008-03-31,-0.0030565152493313907,11.343899360775858,84447.68584492005
2008-04-30,-0.005630139400827125,11.338253312398924,83972.2279713965
2008-05-31,0.040765185233204444,11.37820951004909,87395.41216428058
2008-06-30,-0.027479071741289027,11.350345826388372,84993.83988448705
2008-07-31,-0.033251220419300336,11.316529215498948,82167.65772898484
2008-08-31,-0.014784250501881016,11.301634588727701,80952.8557097162
2008-09-30,-0.09119904995928331,11.206005403091215,73569.94097844917
2008-10-31,-0.03399181872302233,11.171422427516557,71069.13088942756
2008-11-30,-0.022727249811465552,11.14843293274059,69453.90227056998
2008-12-31,0.050649384126636325,11.197841366814776,72971.75029515005
2009-01-31,0.10733895703420451,11.29980116792289,80804.56920374889
2009-02-28,0.04985991166991253,11.348457905734195,84833.52774668482
2009-03-31,0.05393250824747136,11.400986319882302,89408.86661405323
2009-04-30,-0.0024755604186320105,11.398507690197494,89187.5270872283
2009-05-31,0.0400592471397843,11.437785370131776,92760.35233584892
2009-06-30,0.08878290856597638,11.52284584486734,100995.97499873891
2009-07-31,-0.05687271125303658,11.46429182217385,95252.00320220547
2009-08-31,0.046638996085919246,11.509875896215856,99694.50764572519
2009-09-30,0.0034105482764444062,11.513280641762444,100034.52398749556
2009-10-31,0.035678984734231534,11.548337877287972,103603.68992072628
2009-11-30,0.056933335632825766,11.603709512776353,109502.25050511783
2009-12-31,0.030712191382706547,11.633959524022279,112865.33529165947
2010-01-31,0.06303981840010084,11.695092081194273,119980.40857193059
2010-02-28,0.012988640511151436,11.707997092687336,121538.80395589297
2010-03-31,0.028919549667203552,11.736506363457726,125053.68035293759
